DB 10DBW 14 BACKWARD PRESS,DB 1260DBD 100 TOOL SLIDE POSITION,DB 13DBW 2,DB 30DBW 140 DISCHARGER POSITION,DB 30DBW 20 ramposition,DB 30DBW 80 v cont position,DB 371DBW 44 setpoint pump,MW 970,DB 10DBW 232,DB 10DBW 8 billet length,DB 400DBD 38 z3 energy,MD 280 C start to setpoint,MD 284 C ana kw,T 174,T 175,T 176,C 21,C 23,C 24,C 25,C 26,DB 10DBW 178 CAF Actual Temperature Combustion air fan,DB 10DBW 182 EGS_Temperature,DB 20DBW 140 SETPOINT Z1,DB 20DBW 142 SETPOINT Z2,DB 20DBW 174 EXTRACTION STEP,MW 380,DB 200DBW 0 tank1 temp,DB 200DBW 2 tank2 temp,DB 200DBW 4 tank1 level,DB 200DBW 8 actual press,DB 20DBD 292,T 227,T 229,DB 1DBW 2,DB 70DBD 0 ΘΕΡΜ ΚΟΛΕΚΤΕΡ ΨΥΓΕΙΩΝ (ΝΕΡΟ ΑΠΟ ΠΥΡΓΟΥΣ ΨΥΞ),DB 70DBD 16 PIESI PSIXIS ASMAK,DB 70DBD 4 ΘΕΡΜ ΚΟΛΕΚΤΕΡ ΨΥΓΕΙΩΝ (ΝΕΡΟ ΑΠΟ ΔΕΞΑΜΕΝΗ),DB 70DBD 68 4 INCH COOLING ACT POSITION,DB 70DBW 36 REF KANONI 1,DB 70DBW 38 REF KANONI 2,DB 75DBD 28,MD 210,MD 214,MD 70 sinolo ypog-mpanioy,T 0,C 22_Junker2,C 23_Junker2,C 24_Junker2,C 25_Junker2,is_low_usage,is_low_usage_next,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,Energy
5.8,635.2186666666668,381.0,2.2,1223.4,20.133333333333333,891.7333333333333,15.8,360.0,670.0,13289.1,49.333333333333336,483.72,1032.6666666666667,891.3333333333334,1030.6666666666667,4.733333333333333,3.4,3.8,3.2,3.866666666666666,0.0,74.53333333333333,0.0,0.0,0.5333333333333333,773.3333333333334,25.0,31.53333333333333,2189.0,49.6,327680.0,2860.0,0.0,4.666666666666667,24.542666666666666,1.2953333333333332,31.25733333333333,1.508,69.26666666666667,0.0,7.266666666666667,350.0,450.0,2736.063333333333,0.0,4.0,1.0,5.0,2.0,0,0.0,-0.2588190451025208,-0.9659258262890684,-0.433883739117558,-0.9009688679024191,101.6710000000894
6.266666666666667,508.2686666666667,196.66666666666663,52.8,1215.4666666666667,15.533333333333331,731.2666666666667,15.866666666666667,168.73333333333332,670.0,36481.47,49.46666666666667,305.84,1024.6666666666667,955.3333333333334,1041.3333333333333,3.866666666666666,4.2,3.4,3.6,4.133333333333334,189.457348751466,63.13333333333333,-5.074066167232161e-13,-6.449918724116266e-13,0.8666666666666667,5026.666666666667,25.466666666666665,31.33333333333333,2150.9333333333334,20.33333333333333,275251.2,880.0,0.0,5.533333333333333,24.657333333333334,0.636,28.29866666666667,1.5,69.4,0.0,1.6,496.6666666666667,716.6666666666666,2731.1066666666666,0.0,4.0,1.0,5.0,2.0,0,0.0,-0.2588190451025208,-0.9659258262890684,-0.433883739117558,-0.9009688679024191,153.85399999842048
9.6,381.3566666666667,241.8,52.8,803.8666666666667,11.866666666666667,826.9333333333333,14.933333333333334,108.66666666666669,670.0,35640.3,57.13333333333333,364.94,1036.0,1000.6666666666666,1036.6666666666667,4.666666666666667,3.0,4.0,3.0,3.0,-171.1866934808114,57.4,-5.074066167232161e-13,-6.449918724116266e-13,0.8666666666666667,1400.0,26.0,31.0,2108.0,30.0,275251.2,3846.6666666666665,0.0,5.266666666666667,21.308666666666667,0.6406666666666666,27.054,1.504,69.26666666666667,0.0,2.2,146.66666666666666,533.3333333333334,2726.7793333333334,0.0,4.0,1.0,5.0,2.0,0,0.0,-0.2588190451025208,-0.9659258262890684,-0.433883739117558,-0.9009688679024191,134.81300000101328
9.133333333333333,381.372,168.46666666666667,1.0,1031.1333333333334,11.866666666666667,830.4,15.333333333333334,123.13333333333334,670.0,20533.26,48.86666666666667,368.8,1040.6666666666667,977.3333333333334,1029.3333333333333,4.133333333333334,3.8,3.6,3.4,3.4,86.6314252196602,57.06666666666667,-5.074066167232161e-13,-6.449918724116266e-13,0.0,0.0,25.266666666666666,30.8,2094.6666666666665,53.6,314572.8,3006.6666666666665,0.0,4.666666666666667,22.618666666666662,0.9193333333333334,28.497333333333334,1.5,69.4,0.0,6.0,0.0,266.6666666666667,2726.7673333333337,0.0,4.0,1.0,5.0,2.0,0,0.0,-0.2588190451025208,-0.9659258262890684,-0.433883739117558,-0.9009688679024191,145.95599999651313
6.6,667.2946666666667,-105.33333333333331,104.6,954.8,25.0,943.4666666666668,15.066666666666666,169.0,670.0,28852.14,51.13333333333333,230.77,1031.3333333333333,954.6666666666666,1051.3333333333333,3.6,4.6,3.066666666666667,3.8,3.8,122.50184347243136,56.2,-5.074066167232161e-13,-6.449918724116266e-13,1.8,600.0,24.33333333333333,30.933333333333334,2131.4,33.53333333333333,157286.4,1666.6666666666667,0.0,5.933333333333334,23.032666666666668,0.5526666666666668,27.59733333333333,1.5,69.53333333333333,0.0,9.666666666666666,293.3333333333333,666.6666666666666,2725.181333333333,0.0,4.0,1.0,4.466666666666667,2.0,0,0.0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,140.812000002712
15.0,508.3006666666667,-391.3333333333333,52.8,1327.3333333333333,15.666666666666666,763.4666666666667,15.266666666666667,260.53333333333336,670.0,16759.02,48.0,167.01,1048.6666666666667,914.6666666666666,1042.6666666666667,3.866666666666666,4.2,2.933333333333333,3.6,3.1333333333333333,-157.73708970767822,51.0,-5.074066167232161e-13,-6.449918724116266e-13,0.8666666666666667,1266.6666666666667,24.0,30.266666666666666,2143.266666666667,6.133333333333334,441275.7333333333,4633.333333333333,102.66666666666669,6.666666666666667,22.456666666666667,0.6346666666666666,27.672666666666665,1.5,69.26666666666667,0.0,7.866666666666666,293.3333333333333,800.0,2726.5226666666663,0.0,4.0,1.0,4.0,2.0,0,0.0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,129.43699999898672
5.333333333333333,593.1806666666666,-432.8666666666667,107.13333333333334,960.9333333333332,28.466666666666665,880.0,15.0,77.6,670.0,20876.82,50.8,78.36,1018.6666666666666,997.3333333333334,1070.0,3.6,4.6,2.8,3.8,3.2,115.05134190428274,63.6,-5.074066167232161e-13,-48.00000000000063,0.0,2000.0,24.933333333333334,31.4,2136.866666666667,6.066666666666666,222822.4,3293.333333333333,44.66666666666666,6.133333333333334,23.21,0.7413333333333334,27.67933333333333,1.5,69.26666666666667,0.0,4.333333333333333,406.6666666666667,583.3333333333334,2729.8213333333333,0.0,4.0,1.0,4.0,2.0,0,0.0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,143.14300000295043
0.3333333333333333,127.62266666666667,452.6,52.8,744.8666666666667,3.4,1000.0,15.866666666666667,32.0,670.0,0.0,52.0,68.1,1010.0,1010.0,1120.0,3.333333333333333,5.0,2.6666666666666665,4.0,3.333333333333333,37.93642414230614,57.8,-5.074066167232161e-13,-323.2639517345405,0.0,0.0,25.866666666666667,30.133333333333333,2096.4666666666667,5.8,0.0,0.0,0.0,0.5333333333333333,24.508,1.0353333333333332,30.672,53.48866666666666,27.6,0.0,17.6,0.0,0.0,2744.06,0.0,4.0,1.0,4.0,2.0,0,0.0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,104.36499999836089
0.0,0.65,0.0,1.0,1205.0,-1.8,1000.0,16.0,32.0,670.0,0.0,52.0,68.1,1010.0,1010.0,1120.0,4.133333333333334,3.8,3.066666666666667,3.4,2.933333333333333,-365.2075342957698,76.66666666666667,-5.074066167232161e-13,-150.73978309272476,0.0,0.0,25.866666666666667,29.0,2102.6666666666665,6.066666666666666,0.0,0.0,0.0,3.933333333333333,30.441333333333333,1.64,34.70733333333333,1.492,0.0,0.0,0.0,146.66666666666666,533.3333333333334,2771.2926666666667,0.0,4.0,1.0,4.0,2.0,0,0.0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,37.66200000047684
0.0,0.65,-97.46666666666668,1.0,1205.0,-2.0,1000.0,16.0,80.26666666666667,670.0,18121.38,74.4,99.58,1026.0,997.3333333333334,1116.0,3.6,4.6,2.8,3.8,3.2,108.1291268644207,85.46666666666667,-5.074066167232161e-13,426.0037348272636,0.0,0.0,24.53333333333333,29.0,2124.9333333333334,6.2,0.0,0.0,0.0,4.666666666666667,29.734666666666666,2.570666666666667,34.406666666666666,1.49,36.86666666666667,0.0,0.0,366.6666666666667,400.0,2762.354,0.0,4.0,1.0,4.0,2.0,0,0.0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,31.199000000953674
0.8,254.52866666666665,0.0,5.933333333333334,728.0666666666667,6.8,1000.0,15.8,116.0,670.0,133558.13,176.26666666666668,113.33,1050.0,1005.3333333333334,1059.3333333333333,4.133333333333334,3.8,3.066666666666667,3.4,2.933333333333333,88.73295985060659,71.2,-5.074066167232161e-13,-6.215731054859397e-13,0.0,1400.0,23.73333333333333,29.0,2177.866666666667,6.0,152917.33333333334,293.3333333333333,0.0,0.0,28.876,2.91,35.467333333333336,1.5,68.0,0.0,0.0,0.0,0.0,2767.142666666666,0.0,4.0,1.0,4.0,2.0,0,0.0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,63.78599999845028
0.7333333333333333,291.26533333333333,282.8,1.0,461.53333333333336,11.066666666666666,940.0,15.333333333333334,321.8,670.0,128388.72,160.66666666666666,309.82,1044.0,950.0,1027.3333333333333,3.6,4.6,2.8,3.8,3.2,37.73158323158291,61.13333333333333,-5.074066167232161e-13,-6.215731054859397e-13,0.0666666666666666,2600.0,23.73333333333333,29.0,2185.733333333333,5.933333333333334,144179.2,0.0,0.0,0.0,26.923333333333336,2.476,33.64666666666667,1.5,68.0,0.0,0.0,0.0,0.0,2763.0133333333333,0.0,4.0,1.0,4.0,2.0,0,0.0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,162.72599999979138
1.2,508.2686666666667,-115.46666666666668,52.8,671.0666666666667,14.8,1000.0,17.0,289.53333333333336,670.0,109663.55,157.8,114.28,1036.6666666666667,944.6666666666666,1032.0,5.733333333333333,1.4,3.866666666666666,2.2,2.1333333333333333,33.29295649883853,62.4,-5.074066167232161e-13,-6.215731054859397e-13,0.8666666666666667,0.0,24.0,29.666666666666668,2169.4666666666667,6.0,214084.26666666663,1940.0,0.0,0.0,30.293333333333333,1.644,34.374,1.5,68.0,0.0,0.0,0.0,0.0,2764.1093333333333,0.0,4.0,1.0,4.0,2.0,0,0.0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,148.04199999943376
