"Name","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","data_augmentation","fake_data_length","method","model_name","parameters.batch_sizes","parameters.data_augmentations","parameters.fake_data_lengths","parameters.model_names","parameters.pinball_loss_usages","parameters.scaler_names","parameters.seeds","parameters.testing_stages","pinball_loss_usage","scaler_name","seed","testing_stage","Coverage_0.90","Coverage_Error_0.90","Pinball_0.05","Pinball_0.50","Pinball_0.95","Sharpness_0.90","epoch/epoch","epoch/learning_rate","epoch/loss","epoch/mae","epoch/mape","epoch/mse","epoch/val_loss","epoch/val_mae","epoch/val_mape","epoch/val_mse","val_MAE","val_MASE","val_MSE","val_R2","val_RMSE","val_SMAPE"
"LSTM-standard-bs64-augFalse--seed42--fake_data_length0---pinball_loss_usageTrue---testing_stageTrue","finished","-","","","2025-10-22T12:17:42.000Z","3186","0vm7cqe6","64","false","0","","LSTM","","","","","","","","","true","standard","42","true","0.9287984742530198","0.028798474253019735","0.09137473594437567","5.097595541898128","0.6630142756502725","14.169428825378418","14","0.0010000000474974513","0.02072637714445591","0.3336811363697052","252.9143218994141","0.1999452114105225","0.022201376035809517","0.4439562559127808","104.66258239746094","0.2802068889141083","1.5185748983626903","3.4570644372861263","3.333772470591105","0.4212649565975498","1.8258621170808889","15.472676443662406"
"BiLSTM-standard-bs64-augTrue--seed42--fake_data_length1---pinball_loss_usageTrue---testing_stageTrue","finished","-","","","2025-10-22T11:41:11.000Z","4478","wjdxdt6b","64","true","1","","BiLSTM","","","","","","","","","true","standard","42","true","0.9535918626827716","0.05359186268277172","0.09209866637419686","5.110112734560518","0.2927912085661069","7.005803108215332","14","0.004000000189989805","0.013263325206935406","0.21379587054252625","192.0002899169922","0.07243073731660843","0.0133208017796278","0.2647603452205658","49.06858825683594","0.0821453183889389","1.338906052608211","3.048044916539571","2.524707873091639","0.5617166638090554","1.5889329353662598","13.895946584902171"
"LSTM-standard-bs64-augTrue--seed777--fake_data_length0.5---pinball_loss_usageTrue---testing_stageTrue","finished","-","","","2025-10-22T10:17:51.000Z","3966","87b7xy0n","64","true","0.5","","LSTM","","","","","","","","","true","standard","777","true","0.9218054672600128","0.021805467260012645","0.1024083072716312","5.060768279853708","0.5247229014849562","11.509818077087402","14","0.0010000000474974513","0.0190156027674675","0.31055691838264465","218.51084899902344","0.19607840478420255","0.01857185736298561","0.35747817158699036","80.26136779785156","0.17639519274234772","2.1591772399582227","4.915407766917015","6.129069424115527","-0.0639920061950714","2.475695745465409","21.093995998122875"
"BiLSTM-standard-bs64-augTrue--seed777--fake_data_length0.75---pinball_loss_usageTrue---testing_stageTrue","finished","-","","","2025-10-22T10:15:07.000Z","5159","wjdxdt6b","64","true","0.75","","BiLSTM","","","","","","","","","true","standard","777","true","0.9307056579783852","0.030705657978385203","0.0938394899892716","5.153630115126437","0.2588483432562431","6.194300651550293","14","0.004000000189989805","0.013165992684662342","0.2133324295282364","189.25006103515625","0.07493340969085693","0.013237733393907549","0.250434011220932","43.607662200927734","0.07706397026777267","0.7830345313865822","1.7825928997919147","1.004846789126542","0.8255609657683537","1.0024204652372886","8.514135419417373"
"LSTM-standard-bs64-augTrue--seed2021--fake_data_length0.5---pinball_loss_usageTrue---testing_stageTrue","finished","-","","","2025-10-22T09:08:15.000Z","4173","87b7xy0n","64","true","0.5","","LSTM","","","","","","","","","true","standard","2021","true","0.7609663064208518","-0.1390336935791482","0.22981263595406448","5.124831912554185","0.4727507629594607","9.880839347839355","14","0.0010000000474974513","0.018750401213765144","0.30396097898483276","213.0187530517578","0.17394128441810608","0.016014186665415764","0.3173508942127228","55.67426300048828","0.120126873254776","1.239138076658546","2.8209212349829507","2.427247902256905","0.5786354850389399","1.5579627409719736","13.044353531285562"
"BiLSTM-standard-bs64-augTrue--seed2021--fake_data_length0.75---pinball_loss_usageTrue---testing_stageTrue","finished","-","","","2025-10-22T09:06:18.000Z","4127","wjdxdt6b","64","true","0.75","","BiLSTM","","","","","","","","","true","standard","2021","true","0.916083916083916","0.016083916083916017","0.09753507412851652","5.070009415230352","0.2219774897509296","5.346867084503174","14","0.004000000189989805","0.013308921828866003","0.2105349451303482","196.06739807128903","0.07280325889587402","0.013979689218103886","0.2745099365711212","50.064903259277344","0.08834131062030792","2.0632331121217953","4.696989147810795","6.857958367084112","-0.19052540874899423","2.618770392203966","19.612613185444857"
"BiLSTM-standard-bs64-augTrue--seed1234--fake_data_length0.75---pinball_loss_usageTrue---testing_stageTrue","finished","-","","","2025-10-22T07:51:01.000Z","4516","wjdxdt6b","64","true","0.75","","BiLSTM","","","","","","","","","true","standard","1234","true","0.9574062301335028","0.05740623013350288","0.10670119460721876","5.162876639295504","0.30890077936823657","7.645721912384033","14","0.004000000189989805","0.01324523240327835","0.2146976739168167","191.29290771484375","0.07315357029438019","0.013924196362495422","0.2666691243648529","44.86634826660156","0.0911535695195198","0.6307783839206974","1.4359789044400777","0.7139177479740236","0.8760655616109675","0.8449365348794096","6.898179127943001"
"LSTM-standard-bs64-augTrue--seed1234--fake_data_length0.5---pinball_loss_usageTrue---testing_stageTrue","finished","-","","","2025-10-22T07:43:36.000Z","5074","87b7xy0n","64","true","0.5","","LSTM","","","","","","","","","true","standard","1234","true","0.8842975206611571","-0.015702479338842945","0.12937144990643346","5.119625826289277","0.5462863105918224","11.702953338623049","14","0.0010000000474974513","0.018301786854863167","0.2953898310661316","233.00486755371097","0.153637632727623","0.015703514218330383","0.30371057987213135","61.786434173583984","0.14620138704776764","1.2588316486356217","2.865754023539174","2.620545418796121","0.5450794917578287","1.6188098772851989","13.152235810584177"
"XGBoost-standard-bs0-augFalse--seed42--fake_data_length0---pinball_loss_usageTrue---testing_stageTrue","finished","-","","","2025-10-22T07:39:51.000Z","27","8305shhg","0","false","0","","XGBoost","","","","","","","","","true","standard","42","true","0.9624920534011444","0.06249205340114427","0.11132185218899553","0.4378263997334398","0.13805534518303128","4.20676326751709","","","","","","","","","","","0.8756527994668795","1.993440136348143","1.290235266304082","0.7760181987730351","1.135885234653608","9.356875910076836"
"BiLSTM-standard-bs64-augTrue--seed4242--fake_data_length0.75---pinball_loss_usageTrue---testing_stageTrue","finished","-","","","2025-10-22T06:20:36.000Z","5420","wjdxdt6b","64","true","0.75","","BiLSTM","","","","","","","","","true","standard","4242","true","0.9275270184361092","0.02752701843610927","0.09335023395134552","5.107932381242518","0.25493519230398215","6.039645671844482","14","0.004000000189989805","0.013783819042146206","0.22194471955299375","198.26153564453125","0.07842254638671875","0.012042353861033916","0.2347472608089447","43.646583557128906","0.06457258760929108","1.3457350803649282","3.0635913272068622","2.5515464640365546","0.5570575476778898","1.5973560855477889","14.051750302364848"
