timestamp,"node_network_receive_bytes_total{instance=""172.16.3.219:9100"", job=""otel-collector"", device=""eth1""}","node_network_transmit_bytes_total{instance=""172.16.3.86:9100"", job=""otel-collector"", device=""eth1""}","node_network_receive_bytes_total{instance=""172.16.2.14:9100"", job=""otel-collector"", device=""eth1""}",packet_count_ratio,delta_time_milliseconds,max_delta_time_milliseconds,min_delta_time_milliseconds,variance_delta_time_ratio,cycle_time_nanoseconds,longest_cycle_time_nanoseconds,shortest_cycle_time_nanoseconds,throughput_rcvd_by_imagestore_MBps,throughput_trnsmt_from_otherapps_MBps,throughput_rcvd_by_pnetio_MBps
1747830953,10381309053,20007877998,691062367145,64,16.032934188842773,16.089677810668945,15.895605087280273,0.0010457002983350397,1034757,1354217,1011837,1.165989,1.178881,0.004292
1747830954,10382533183,20009097622,691062371405,64,15.94996452331543,17.034053802490234,14.979362487792969,0.08631563534581103,1221766,1249959,1013985,1.167421,1.163124,0.004063
1747830955,10383692787,20010288708,691062375665,63,15.96379280090332,16.99542999267578,14.998435974121094,0.03359936577592603,1040279,1313859,1012853,1.105885,1.135908,0.004063
1747830956,10384937945,20011512838,691062379985,64,15.999794006347656,17.583370208740234,14.975309371948242,0.06463462183689068,1049540,3390128,1010466,1.187475,1.167421,0.004120
1747830957,10386162075,20012720446,691062384125,64,15.99740982055664,17.033815383911133,14.940023422241211,0.09182785928376797,1163499,3448043,1016417,1.167421,1.151665,0.003948
1747830958,10387339643,20013908528,691062388625,64,16.011953353881836,18.421173095703125,14.604568481445312,0.29890691143741366,1010992,4591668,1008895,1.123016,1.133043,0.004292
1747830959,10388578793,20015129654,691062392945,64,15.971899032592773,17.06695556640625,14.997005462646484,0.09363311649743737,1024815,2103827,1011717,1.181746,1.164557,0.004120
1747830960,10389775887,20016347776,691062397205,63,15.994787216186523,17.211437225341797,14.642000198364258,0.07757747072598735,1035052,1401197,1016666,1.141638,1.161692,0.004063
1747830961,10390989503,20017537360,691062401465,64,15.990734100341797,17.078399658203125,14.941930770874023,0.1003420446958982,1038231,1323554,1014293,1.157394,1.134476,0.004063
1747830962,10392203119,20018775008,691062405785,64,15.66457748413086,17.223596572875977,14.94598388671875,0.1437280501267904,1035018,1381130,1012726,1.157394,1.180313,0.004120
1747830963,10393413731,20020026174,691062410165,63,15.985488891601562,17.033100128173828,15.002965927124023,0.0670869094119127,1024207,5105905,1010513,1.154530,1.193205,0.004177
1747830964,10394595805,20021158682,691062414745,64,15.952587127685547,17.249584197998047,14.834165573120117,0.1291719607668756,1036365,1314535,1011953,1.127314,1.080044,0.004368
1747830965,10395801911,20022387318,691062417205,64,15.982866287231445,17.989158630371094,13.966560363769531,0.13175457308734354,1042158,1289006,1009987,1.150232,1.171719,0.002346
1747830966,10397032049,20023582910,691062417865,41,15.161514282226562,17.035722732543945,14.979839324951172,0.10401559848105535,1029630,1365562,1016215,1.173151,1.140205,0.000629
1747830967,10398242661,20024795024,691062423341,41,0,17.035722732543945,14.979839324951172,0.10401559848105535,1089776,1225773,1012953,1.154530,1.155962,0.005222
1747830968,10399454775,20026029668,691062427661,53,15.340566635131836,1545.8452701568604,14.922380447387695,44142.7790976439,1022984,1456954,1009163,1.155962,1.177448,0.004120
1747830969,10400665387,20027208738,691062431981,64,17.090559005737305,17.090559005737305,14.764785766601562,0.09009159190642202,1031982,3053165,1010950,1.154530,1.124449,0.004120
1747830970,10401839951,20028405832,691062436181,64,15.99574089050293,17.060518264770508,14.980792999267578,0.0820977513796932,1338485,1338485,1008700,1.120152,1.141638,0.004005
1747830971,10403076097,20029637472,691062440621,63,16.006946563720703,17.026185989379883,15.009164810180664,0.06436338227748964,1025863,1285535,1016633,1.178881,1.174583,0.004234
1747830972,10404291215,20030830060,691062444941,64,15.961408615112305,17.01974868774414,14.933109283447266,0.09621595776698416,1052230,3431271,1019569,1.158827,1.137341,0.004120
1747830973,10405467281,20032054190,691062449321,64,16.006946563720703,16.99233055114746,15.019893646240234,0.036293458199080496,1020459,1472331,1012321,1.121584,1.167421,0.004177
1747830974,10406701925,20033242332,691062453581,63,16.00337028503418,17.011404037475586,14.758110046386719,0.07440175015751999,1036401,1318060,1011931,1.177448,1.133101,0.004063
1747830975,10407850955,20034472470,691062457721,64,15.996694564819336,17.136096954345703,14.71853256225586,0.08040207492962408,1009727,1226066,1009727,1.095800,1.173151,0.003948
1747830976,10409091607,20035674070,691062462221,64,16.034841537475586,16.915321350097656,15.009880065917969,0.03079524518282611,1023373,1393309,1014171,1.183178,1.145935,0.004292
1747830977,10410311231,20036865156,691062466661,63,15.999794006347656,17.69876480102539,14.323234558105469,0.1798536144313896,1154421,1303879,1011517,1.163124,1.135908,0.004234
1747830978,10411511329,20038075768,691062470861,64,16.043901443481445,17.060041427612305,14.965534210205078,0.041137155323890416,1062707,3444419,1010182,1.144503,1.154530,0.004005
1747830979,10412723443,20039304404,691062475241,63,15.991926193237305,17.04263687133789,14.958381652832031,0.11549283949823237,1297087,1334758,1012068,1.155962,1.171719,0.004177
1747830980,10413932553,20040490984,691062479501,64,15.97452163696289,17.133474349975586,14.914751052856445,0.0771890943863752,1034623,1185033,1009263,1.153097,1.131611,0.004063
1747830981,10415150675,20041700094,691062483881,64,16.002416610717773,16.945838928222656,14.992475509643555,0.03898130196674327,1030819,1502255,1008745,1.161692,1.153097,0.004177
1747830982,10416361347,20042910706,691062488141,63,15.89822769165039,18.865585327148438,13.108491897583008,0.3007243091734172,1025334,2294404,1012047,1.154587,1.154530,0.004063
1747830983,10417561445,20044122820,691062489461,64,15.995264053344727,19.168853759765625,12.888431549072266,0.3771622290167252,1025341,1543626,1011539,1.144503,1.155962,0.001259
1747830984,10418769053,20045343946,691062492477,16,16.163110733032227,16.163110733032227,15.955924987792969,0.002104857736008449,1029201,1187417,1011044,1.151665,1.164557,0.002876
1747830985,10419987495,20046563570,691062496677,14,15.99574089050293,1579.8919200897217,14.914512634277344,173664.35399456887,1036848,1543156,1012668,1.161997,1.163124,0.004005
1747830986,10421183087,20047741138,691062501117,64,15.933752059936523,16.997098922729492,15.005350112915039,0.057622544520516565,1048304,1238770,1013739,1.140205,1.123016,0.004234
1747830987,10422426743,20048983292,691062505497,63,15.934467315673828,18.026113510131836,13.990402221679688,0.16913543969100026,1030164,1364043,1012746,1.186043,1.184610,0.004177
1747830988,10423649371,20050178884,691062509817,64,15.999078750610352,17.014026641845703,14.991998672485352,0.05076762830107805,1060897,1369307,1012841,1.165989,1.140205,0.004120
1747830989,10424832947,20051394002,691062514137,64,14.990806579589844,17.307043075561523,14.704704284667969,0.12161534515245068,1020886,1256708,1009909,1.128746,1.158827,0.004120
1747830990,10426024033,20052577578,691062518457,63,15.999317169189453,19.127368927001953,12.846708297729492,0.32965991556903884,1023027,1313496,1009870,1.135908,1.128746,0.004120
1747830991,10427239151,20053791194,691062522777,64,15.981912612915039,17.039060592651367,14.993667602539062,0.03557153595223035,1086346,1292885,1012301,1.158827,1.157394,0.004120
1747830992,10428470791,20055000304,691062527097,64,15.978336334228516,17.066478729248047,14.965295791625977,0.043197962245434984,1033061,1397928,1018539,1.174583,1.153097,0.004120
1747830993,10429669387,20056230442,691062531417,63,15.98048210144043,18.954038619995117,14.575719833374023,0.359627624150086,1031948,1434655,1015753,1.143070,1.173151,0.004120
1747830994,10430886007,20057436548,691062535857,64,15.991687774658203,17.024755477905273,15.00082015991211,0.033651148716754696,1029353,1260631,1011487,1.160259,1.150232,0.004234
1747830995,10432060571,20058623128,691062540067,63,15.930414199829102,17.98701286315918,14.074087142944336,0.26099312409959713,1030635,1399238,1015138,1.120152,1.131611,0.004015
1747830996,10433286203,20059847258,691062544387,64,15.978813171386719,18.50152015686035,13.547420501708984,0.3503379940677875,1040492,1253472,1014671,1.168854,1.167421,0.004120
1747830997,10434486301,20061039906,691062548707,64,15.919208526611328,16.16954803466797,15.859842300415039,0.0021777871543852373,1026661,5241189,1014988,1.144503,1.137398,0.004120
1747830998,10435689403,20062250518,691062553027,64,15.933752059936523,16.99995994567871,14.979839324951172,0.05676991214244519,1035623,1347983,1013801,1.147367,1.154530,0.004120
1747830999,10436907525,20063458126,691062557287,64,15.98811149597168,17.034292221069336,13.985157012939453,0.13482240338049642,1019396,1243687,1011618,1.161692,1.151665,0.004063
1747831000,10438151181,20064674746,691062561667,63,15.98215103149414,17.680883407592773,14.240503311157227,0.263960218052717,1037453,1282745,1009899,1.186043,1.160259,0.004177
1747831001,10439321239,20065906386,691062565927,64,16.004562377929688,18.001079559326172,13.985157012939453,0.1354981032058067,1034476,3791097,1008468,1.115854,1.174583,0.004063
1747831002,10440533353,20067095970,691062570307,64,16.01433753967285,16.9370174407959,15.012741088867188,0.03093329222545107,1074942,3329329,1011390,1.155962,1.134476,0.004177
1747831003,10441742463,20068335120,691062572107,63,15.999794006347656,19.011735916137695,12.986898422241211,0.6537118270799509,1043382,2005307,1012253,1.153097,1.181746,0.001717
1747831004,10442959083,20069520198,691062574903,21,15.208244323730469,17.551660537719727,14.415740966796875,0.3731852848432027,1051766,1176485,1015223,1.160259,1.130178,0.002666
1747831005,10444148667,20070720296,691062579223,8,15.943527221679688,1594.7773456573486,15.901803970336914,305209.8674430194,1067546,1567150,1010855,1.134476,1.144503,0.004120
1747831006,10445386315,20071926402,691062583603,64,15.960693359375,17.041444778442383,15.05422592163086,0.06286974235545316,1040084,2994688,1010824,1.180313,1.150232,0.004177
1747831007,10446568389,20073143022,691062587803,64,15.96975326538086,16.959428787231445,14.963865280151367,0.08140558804467514,1117807,1323691,1010903,1.127314,1.160259,0.004005
1747831008,10447775997,20074356638,691062592123,64,15.757322311401367,17.210006713867188,14.954090118408203,0.132907830643871,1042721,1266594,1010417,1.151665,1.157394,0.004120
1747831009,10448985107,20075558238,691062596443,63,16.037940979003906,17.976999282836914,13.961076736450195,0.40324052777553754,1041542,2332827,1013874,1.153097,1.145935,0.004120
1747831010,10450179257,20076777862,691062600823,64,14.853239059448242,17.035722732543945,14.853239059448242,0.0635689044057316,1037150,4521886,1018075,1.138830,1.163124,0.004177
1747831011,10451430423,20077994482,691062605083,64,16.07799530029297,17.029762268066406,14.9993896484375,0.09129343510415668,1036521,2233985,1009447,1.193205,1.160259,0.004063
1747831012,10452635027,20079172050,691062609403,64,15.989065170288086,16.982555389404297,14.927387237548828,0.10366083288297272,1047697,2740110,1018639,1.148800,1.123016,0.004120
1747831013,10453848643,20080384164,691062613723,63,14.991998672485352,16.960620880126953,14.963865280151367,0.08246654212830856,1022771,1228085,1014269,1.157394,1.155962,0.004120
1747831014,10455033721,20081600784,691062618103,64,16.039371490478516,17.09580421447754,14.864921569824219,0.1347999467211934,1027013,3058357,1016706,1.130178,1.160259,0.004177
1747831015,10456253345,20082838432,691062621823,64,16.002416610717773,19.012451171875,13.035058975219727,0.45002838918982185,1024000,1976686,1010427,1.163124,1.180313,0.003548
1747831016,10457459451,20084034024,691062622423,52,12.089014053344727,17.062902450561523,12.089014053344727,0.4306280461801454,1038493,1368843,1013407,1.150232,1.140205,0.000572
1747831017,10458676071,20085258154,691062626579,52,0,17.062902450561523,12.089014053344727,0.4306280461801454,1028759,1243001,1012541,1.160259,1.167421,0.003963
1747831018,10459879173,20086441730,691062630899,39,15.02227783203125,1598.8235473632812,13.959646224975586,64195.26598053877,1039049,1366713,1011416,1.147367,1.128746,0.004120
1747831019,10461082275,20087643330,691062635099,64,16.063690185546875,17.119407653808594,14.877080917358398,0.07510303979222939,1022630,2618868,1012301,1.147367,1.145935,0.004005
1747831020,10462310911,20088855504,691062639299,64,16.040802001953125,17.98224449157715,14.86825942993164,0.19717317941444984,1021869,3527525,1007966,1.171719,1.156019,0.004005
1747831021,10463494487,20090051096,691062643679,63,16.056060791015625,16.512632369995117,15.50745964050293,0.02000911950777099,1038696,1265699,1011079,1.128746,1.140205,0.004177
1747831022,10464717115,20091278230,691062648059,64,16.034603118896484,18.03135871887207,13.993978500366211,0.16577894285996153,1056180,2524180,1010991,1.165989,1.170286,0.004177
1747831023,10465836099,20092499356,691062652319,64,15.994548797607422,18.113136291503906,13.899087905883789,0.20646319041718791,1060270,1310526,1011928,1.067146,1.164557,0.004063
1747831024,10467048213,20093591304,691062656699,64,15.994071960449219,16.112565994262695,15.838384628295898,0.001862123404270237,1026876,1413378,1010766,1.155962,1.041363,0.004177
1747831025,10468323411,20094825948,691062660719,63,15.969276428222656,17.058849334716797,14.991521835327148,0.06804755473217032,1064694,1231285,1009363,1.216124,1.177448,0.003834
1747831026,10469528015,20096074110,691062661319,54,16.202211380004883,17.01521873474121,14.984369277954102,0.05592580257209112,1038500,1421682,1010865,1.148800,1.190340,0.000572
1747831027,10470749141,20097316264,691062665175,54,0,17.01521873474121,14.984369277954102,0.05592580257209112,1052219,3011892,1011524,1.164557,1.184610,0.003677
1747831028,10471995861,20098528378,691062669755,36,15.99264144897461,1620.793104171753,13.045549392700195,71480.01513963265,1060912,1537405,1014874,1.188965,1.155962,0.004368
1747831029,10473209477,20099788616,691062674075,64,16.01719856262207,17.197608947753906,13.991355895996094,0.15653563500594841,1047014,1427903,1014430,1.157394,1.201857,0.004120
1747831030,10474445623,20100997726,691062678455,63,16.026735305786133,17.173290252685547,14.983177185058594,0.07196983941813603,1035066,4894376,1011143,1.178881,1.153097,0.004177
1747831031,10475695287,20102238378,691062682775,64,15.985727310180664,16.99233055114746,14.943599700927734,0.03626931809235328,1035656,4094397,1012171,1.191772,1.183178,0.004120
1747831032,10476913409,20103468516,691062687035,64,15.966176986694336,19.06442642211914,12.968301773071289,0.7340418348779606,1064541,3031214,1012969,1.161692,1.173151,0.004063
1747831033,10478127025,20104719682,691062691295,63,16.034841537475586,16.707897186279297,14.97340202331543,0.05035664246047033,1019264,1265366,1017604,1.157394,1.193205,0.004063
1747831034,10479391709,20105967844,691062695555,64,15.931367874145508,18.123626708984375,13.853073120117188,0.40400909386205186,1050174,1426579,1016181,1.206097,1.190340,0.004063
1747831035,10480627855,20107170946,691062700055,64,15.952348709106445,17.012357711791992,15.01154899597168,0.049992925199710984,1021368,3166517,1011262,1.178881,1.147367,0.004292
1747831036,10481841471,20108405590,691062704315,63,15.993118286132812,17.002582550048828,15.02680778503418,0.05256481419080247,1038613,2539686,1012792,1.157394,1.177448,0.004063
1747831037,10483094199,20109674780,691062708515,64,15.922784805297852,17.129182815551758,14.957666397094727,0.13469939095670003,1033678,1363497,1011630,1.194695,1.210394,0.004005
1747831038,10484327341,20110898910,691062712835,64,15.973567962646484,17.024755477905273,14.795780181884766,0.07483123865258708,1029906,1493626,1018758,1.176016,1.167421,0.004120
1747831039,10485567993,20112120036,691062717095,64,15.974283218383789,18.018484115600586,13.980627059936523,0.4116313776749949,1036105,1347511,1011623,1.183178,1.164557,0.004063
1747831040,10486793625,20113342664,691062721475,63,16.019105911254883,17.02737808227539,14.966726303100586,0.08244501278692803,1038005,1298787,1014821,1.168854,1.165989,0.004177
1747831041,10488025265,20114599838,691062725735,64,16.004323959350586,17.023563385009766,14.986515045166016,0.14616158912762817,1039662,1250081,1016045,1.174583,1.198935,0.004063
1747831042,10489265917,20115829976,691062730175,63,15.922069549560547,17.043113708496094,14.963388442993164,0.09765113419094154,1036127,1233253,1012439,1.183178,1.173151,0.004234
1747831043,10490536609,20117066122,691062734375,64,15.994548797607422,16.597270965576172,14.940500259399414,0.02848154688909513,1028739,1352223,1012098,1.211826,1.178881,0.004005
1747831044,10491762241,20118282742,691062738695,64,15.999078750610352,17.859220504760742,13.981342315673828,0.15168723341152038,1281816,1281816,1012325,1.168854,1.160259,0.004120
1747831045,10492990877,20119515884,691062742895,64,16.000747680664062,17.069101333618164,14.994621276855469,0.09354622160001222,1022867,3458877,1009190,1.171719,1.176016,0.004005
1747831046,10494165441,20120750528,691062743795,57,6.103277206420898,16.074180603027344,6.103277206420898,1.71851865142882,1036030,3592948,1010008,1.120152,1.177448,0.000858
1747831047,10495397081,20122022782,691062746991,57,0,16.074180603027344,6.103277206420898,1.71851865142882,1035663,1412891,1012757,1.174583,1.213316,0.003048
1747831048,10496654255,20123252920,691062751251,25,15.993595123291016,1747.929573059082,14.987945556640625,119775.01235220455,1036221,1296396,1015796,1.198935,1.173151,0.004063
1747831049,10497846843,20124483058,691062755511,64,16.01576805114746,16.70551300048828,15.348672866821289,0.0209385558215292,1029215,1277780,1012743,1.137341,1.173151,0.004063
1747831050,10499108843,20125726714,691062759891,64,16.00790023803711,17.118215560913086,14.885187149047852,0.0612455292109688,1032316,1294175,1011304,1.203537,1.186043,0.004177
1747831051,10500357005,20126941832,691062764151,63,15.939950942993164,16.9980525970459,15.013694763183594,0.05162249500246218,1036658,1468795,1016157,1.190340,1.158827,0.004063
1747831052,10501579633,20128191496,691062768591,64,15.988588333129883,17.051219940185547,14.913082122802734,0.038049843449136665,1038400,1503914,1011805,1.165989,1.191772,0.004234
1747831053,10502791747,20129411120,691062772791,64,16.669034957885742,17.055511474609375,14.927864074707031,0.10033895427002382,1056762,1326751,1018729,1.155962,1.163124,0.004005
1747831054,10504048921,20130626238,691062777351,63,16.021251678466797,17.052173614501953,14.907121658325195,0.05746320004682965,1058696,3620591,1009821,1.198935,1.158827,0.004349
1747831055,10505304593,20131860882,691062781671,64,15.978813171386719,17.220258712768555,14.774799346923828,0.0815488434854987,1061667,3224214,1012833,1.197502,1.177448,0.004120
1747831056,10506498683,20133115052,691062782751,62,1.0988712310791016,17.04716682434082,1.0988712310791016,3.6638195580913555,1025991,1324357,1014091,1.138773,1.196070,0.001030
1747831057,10507743841,20134328668,691062785587,62,0,17.04716682434082,1.0988712310791016,3.6638195580913555,1228989,2721456,1016207,1.187475,1.157394,0.002705
1747831058,10508957457,20135594854,691062789169,22,16.01552963256836,1739.9084568023682,14.74308967590332,134778.27197825687,1048941,3695921,1013180,1.157394,1.207529,0.003416
1747831059,10510204117,20136823490,691062789769,32,11.070728302001953,17.01498031616211,11.070728302001953,0.8283294549307378,1042084,3727704,1012829,1.188908,1.171719,0.000572
1747831060,10511455283,20138055130,691062794045,32,0,17.01498031616211,11.070728302001953,0.8283294549307378,1191812,1191812,1010924,1.193205,1.174583,0.004078
1747831061,10512662891,20139268746,691062798305,47,15.96522331237793,1795.9516048431396,13.679027557373047,67377.54702679641,1061264,1418659,1012571,1.151665,1.157394,0.004063
1747831062,10513924571,20140555960,691062803087,63,15.99431037902832,17.04549789428711,14.98270034790039,0.09934862371461126,1030610,1255204,1012332,1.203232,1.227583,0.004560
1747831063,10515136685,20141766572,691062807287,64,16.00050926208496,17.060518264770508,14.895915985107422,0.07192073564710612,1083307,1848589,1011096,1.155962,1.154530,0.004005
1747831064,10516395361,20142999714,691062811727,64,16.02935791015625,18.963098526000977,13.048887252807617,0.5060266012362077,1034866,3244612,1012414,1.200367,1.176016,0.004234
1747831065,10517622555,20144220840,691062816047,64,17.009973526000977,19.833803176879883,12.284517288208008,0.5330535778556341,1034846,1413566,1011557,1.170343,1.164557,0.004120
1747831066,10518816645,20145465998,691062820409,64,15.998125076293945,18.09382438659668,14.030218124389648,0.29280846975631436,1027326,2508827,1011227,1.138773,1.187475,0.004160
1747831067,10520051289,20146699140,691062824609,64,16.00050926208496,16.8912410736084,14.824390411376953,0.042434070478762645,1035577,3005988,1010995,1.177448,1.176016,0.004005
1747831068,10521257395,20147912756,691062829069,63,15.954732894897461,17.064332962036133,14.983654022216797,0.1313183909278441,1023870,4791791,1011204,1.150232,1.157394,0.004253
1747831069,10522490537,20149184950,691062833149,64,17.01974868774414,17.057180404663086,14.014244079589844,0.27166839738390747,1066507,3301718,1014475,1.176016,1.213259,0.003891
1747831070,10523762731,20150389614,691062837349,64,15.95616340637207,18.89967918395996,14.10365104675293,0.3833645267319244,1046581,2985525,1013433,1.213259,1.148857,0.004005
1747831071,10524991367,20151615246,691062841489,63,16.058921813964844,18.00537109375,14.821052551269531,0.20778469428020213,1018234,3235593,1009365,1.171719,1.168854,0.003948
1747831072,10526229015,20152849890,691062845869,64,16.050338745117188,16.987085342407227,15.020608901977539,0.03207007862440328,1175962,1350994,1010826,1.180313,1.177448,0.004177
1747831073,10527441129,20154081530,691062850069,64,15.971183776855469,17.160654067993164,14.926910400390625,0.08543442681148916,1175962,1350994,1010826,1.155962,1.174583,0.004005
1747831074,10528720833,20155317676,691062854611,63,15.999317169189453,17.023801803588867,14.719009399414062,0.0459486897775307,1027485,3455549,1011826,1.220421,1.178881,0.004332
1747831075,10529913421,20156592874,691062858931,64,15.990018844604492,19.119739532470703,13.535499572753906,0.33580164671797647,1167078,1222146,1011527,1.137341,1.216124,0.004120
1747831076,10531152571,20157830522,691062863191,63,15.995264053344727,17.025470733642578,14.817476272583008,0.10675486076639679,1032734,1995673,1014680,1.181746,1.180313,0.004063
1747831077,10532412749,20159051648,691062867571,64,16.257047653198242,16.9980525970459,14.99032974243164,0.03572878435515775,1035209,1283187,1014801,1.201799,1.164557,0.004177
1747831078,10533660911,20160295304,691062871891,64,15.98811149597168,17.087697982788086,14.862060546875,0.10503084074019556,1062698,1424749,1012857,1.190340,1.186043,0.004120
1747831079,10534874527,20161511924,691062876211,64,16.03388786315918,20.9043025970459,11.065959930419922,0.8477107524432461,1034585,1271614,1013409,1.157394,1.160259,0.004120
1747831080,10536148223,20162758584,691062880531,64,15.980243682861328,17.033815383911133,14.980077743530273,0.06902537971561244,1044222,1258275,1010683,1.214691,1.188908,0.004120
1747831081,10537370851,20163958682,691062884851,63,16.04914665222168,16.390323638916016,15.617609024047852,0.0066396612707850765,1035503,1164782,1010005,1.165989,1.144503,0.004120
1747831082,10538602491,20165194828,691062889291,64,15.987396240234375,17.070770263671875,14.993667602539062,0.09683055253538797,1047323,2346889,1012092,1.174583,1.178881,0.004234
1747831083,10539864171,20166450500,691062893611,63,15.980720520019531,17.12512969970703,14.95051383972168,0.04030276635306342,1021128,1590813,1013166,1.203232,1.197502,0.004120
1747831084,10541083795,20167692654,691062897931,64,16.041040420532227,16.09015464782715,15.914201736450195,0.0009867365297230749,1100489,1424528,1014287,1.163124,1.184610,0.004120
1747831085,10542321443,20168918286,691062902191,64,16.115665435791016,18.013715744018555,13.989925384521484,0.23008119685860914,1100489,1424528,1014287,1.180313,1.168854,0.004063
1747831086,10543578617,20170152930,691062906631,64,16.000032424926758,18.070220947265625,13.971090316772461,0.41060895482113163,1043847,3083075,1015541,1.198935,1.177448,0.004234
1747831087,10544805751,20171398088,691062910891,63,15.996694564819336,16.220569610595703,15.731573104858398,0.003690396779470825,1034822,1352516,1016273,1.170286,1.187475,0.004063
1747831088,10546071937,20172637238,691062915331,64,15.985250473022461,17.499208450317383,14.462947845458984,0.10687252703774033,1032939,1292031,1012090,1.207529,1.181746,0.004234
1747831089,10547275039,20173847850,691062919591,64,16.02649688720703,19.138813018798828,12.824296951293945,0.3809935025162383,1042114,1269300,1012888,1.147367,1.154530,0.004063
1747831090,10548514189,20175099016,691062923851,63,15.926361083984375,17.0595645904541,14.949321746826172,0.10276679209678274,1184284,1423943,1011321,1.181746,1.193205,0.004063
1747831091,10549744327,20176338166,691062928893,64,15.960931777954102,16.984939575195312,14.946937561035156,0.08944759481158371,1036531,1315403,1013370,1.173151,1.181746,0.004808
1747831092,10550983537,20177572810,691062933153,64,16.020774841308594,17.05455780029297,14.804840087890625,0.1390592003794517,1024271,3586760,1018055,1.181803,1.177448,0.004063
1747831093,10552240711,20178789490,691062937533,64,15.930891036987305,19.16027069091797,12.760162353515625,0.3971158596214237,1024646,1579503,1011271,1.198935,1.160316,0.004177
1747831094,10553500889,20180024134,691062941853,63,16.007184982299805,17.015933990478516,14.995574951171875,0.09643602342070065,1036392,1257816,1012867,1.201799,1.177448,0.004120
1747831095,10554714505,20181254272,691062946113,64,15.882015228271484,18.12458038330078,12.973546981811523,0.3296609746302528,1033409,1329867,1012593,1.157394,1.173151,0.004063
1747831096,10555937133,20182485912,691062950493,64,16.005516052246094,16.99376106262207,14.629364013671875,0.048855471001581476,1159844,1292974,1011620,1.165989,1.174583,0.004177
1747831097,10557152251,20183732572,691062954693,64,16.218900680541992,17.744064331054688,14.989852905273438,0.13602106348999332,1057375,1921071,1009470,1.158827,1.188908,0.004005
1747831098,10558388397,20184967216,691062959013,63,15.907526016235352,18.07379722595215,12.976408004760742,0.3731691686657015,1057375,1921071,1009470,1.178881,1.177448,0.004120
1747831099,10559633555,20186206366,691062959553,41,11.27004623413086,17.04263687133789,11.27004623413086,0.6071150889042087,1065165,1333774,1010449,1.187475,1.181746,0.000515
1747831100,10560824641,20187416978,691062962989,41,0,17.04263687133789,11.27004623413086,0.6071150889042087,1035880,1393433,1014916,1.135908,1.154530,0.003277
1747831101,10562095333,20188650120,691062967249,40,16.01243019104004,1766.7295932769775,15.920877456665039,76575.9450323608,1058765,6009311,1012946,1.211826,1.176016,0.004063
1747831102,10563331479,20189886266,691062971569,64,15.979290008544922,17.060518264770508,14.852523803710938,0.0701616132911915,1036409,2623162,1012789,1.178881,1.178881,0.004120
1747831103,10564548099,20191137432,691062975949,64,15.959501266479492,16.984939575195312,14.99795913696289,0.03200496957951557,1314604,3240567,1011846,1.160259,1.193205,0.004177
1747831104,10565790253,20192378084,691062980149,64,15.988349914550781,19.136905670166016,12.849092483520508,0.3466338278665061,1019110,1435726,1010503,1.184610,1.183178,0.004005
1747831105,10567045925,20193602214,691062984589,63,15.963077545166016,18.05400848388672,13.830184936523438,0.35194297388859785,1045452,1233727,1009998,1.197502,1.167421,0.004234
1747831106,10568276063,20194839862,691062988969,64,15.977621078491211,17.027854919433594,14.844417572021484,0.10023272539197406,1029697,1298813,1009434,1.173151,1.180313,0.004177
1747831107,10569522723,20196059486,691062993169,64,16.065120697021484,17.1051025390625,13.826370239257812,0.1489816773548441,1052971,3177671,1013387,1.188908,1.163124,0.004005
1747831108,10570734837,20197300138,691062997369,63,16.011476516723633,17.13275909423828,14.911651611328125,0.1425550543513693,1037397,1163486,1010393,1.155962,1.183178,0.004005
1747831109,10571975489,20198534782,691063001809,64,15.950918197631836,18.8443660736084,13.035297393798828,0.3985024466802511,1041410,1363458,1013589,1.183178,1.177448,0.004234
1747831110,10573195113,20199761916,691063006129,64,15.982389450073242,17.91977882385254,13.998031616210938,0.28389606742246937,1034562,1208291,1013807,1.163124,1.170286,0.004120
1747831111,10574431259,20201002568,691063010329,63,16.014814376831055,17.17519760131836,13.83352279663086,0.18599581880305355,1034562,1208291,1013807,1.178881,1.183178,0.004005
1747831112,10575673413,20202277766,691063014649,64,15.977621078491211,17.034292221069336,14.816045761108398,0.07746312400572895,1070714,3051059,1016062,1.184610,1.216124,0.004120
1747831113,10576908057,20203491382,691063018909,64,16.036033630371094,17.995834350585938,14.090776443481445,0.22731712292976905,1108304,1404887,1010367,1.177448,1.157394,0.004063
1747831114,10578135511,20204733536,691063023409,63,15.954971313476562,17.20571517944336,14.88804817199707,0.1403727551604354,1033524,1192530,1017643,1.170591,1.184610,0.004292
1747831115,10579395689,20205959168,691063027789,64,15.988349914550781,17.11130142211914,14.856338500976562,0.0722550931911934,1020430,1314626,1012425,1.201799,1.168854,0.004177
1747831116,10580615313,20207199880,691063031929,64,16.03388786315918,17.015695571899414,14.745473861694336,0.11600896665771859,1021912,1233170,1015803,1.163124,1.183235,0.003948
1747831117,10581842447,20208425512,691063036249,63,16.010522842407227,18.19777488708496,13.850688934326172,0.35567935161125175,1155931,2283210,1012138,1.170286,1.168854,0.004120
1747831118,10583087605,20209636124,691063040629,64,16.001462936401367,17.03643798828125,15.006065368652344,0.07293085116321074,1034565,3503378,1009167,1.187475,1.154530,0.004177
1747831119,10584334265,20210873772,691063044889,64,15.96212387084961,17.025470733642578,14.959096908569336,0.10106309855175331,1037887,1322634,1010234,1.188908,1.180313,0.004063
