"Name","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","data_augmentation","fake_data_length","method","model_name","parameters.batch_sizes","parameters.data_augmentations","parameters.fake_data_lengths","parameters.model_names","parameters.pinball_loss_usages","parameters.scaler_names","parameters.seeds","parameters.testing_stages","pinball_loss_usage","scaler_name","seed","testing_stage","epoch/epoch","epoch/learning_rate","epoch/loss","epoch/mae","epoch/mape","epoch/val_loss","epoch/val_mae","epoch/val_mape","val_MSE","val_MAE","val_MASE","val_R2","val_RMSE","val_SMAPE"
"LSTM-standard-bs32-augTrue--seed42--fake_data_length0.25---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-16T18:54:59.000Z","206","zxgtfzub","32","true","0.25","","LSTM","","","","","","","","","false","standard","42","true","57","0.0010000000474974513","0.044135987758636475","0.15706361830234528","40.1790657043457","0.08028093725442886","0.22395820915699005","35.63790512084961","360.34824794732793","13.814390822958488","0.6425379886508735","0.8947162430845508","18.982840881894575","19.30951540367397"
"BiLSTM-standard-bs32-augTrue--seed1234--fake_data_length0.1---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-16T18:52:59.000Z","116","zxgtfzub","32","true","0.1","","BiLSTM","","","","","","","","","false","standard","1234","true","26","0.004000000189989805","0.03007366880774498","0.1335650235414505","29.821178436279297","0.09448441118001938","0.23247334361076355","35.73441696166992","313.3047957989266","13.269992255490031","0.6172168025740858","0.9084610341544932","17.700417955487","19.437165193899528"
"BiLSTM-standard-bs32-augTrue--seed2021--fake_data_length0.1---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-16T18:50:39.000Z","134","zxgtfzub","32","true","0.1","","BiLSTM","","","","","","","","","false","standard","2021","true","32","0.004000000189989805","0.02707468904554844","0.12825754284858704","28.176197052001953","0.101170152425766","0.24525050818920135","38.39339065551758","246.59297712467364","12.053254027007776","0.5606236060978199","0.9279523760458356","15.703279183809784","19.553932760138075"
"BiLSTM-standard-bs32-augTrue--seed777--fake_data_length0.1---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-16T18:47:11.000Z","207","zxgtfzub","32","true","0.1","","BiLSTM","","","","","","","","","false","standard","777","true","51","0.004000000189989805","0.02023674175143242","0.10890760272741318","22.68202781677246","0.08279422670602798","0.2235330194234848","33.31388854980469","206.47250220068057","11.397676861960685","0.5301312566027743","0.9396744653116824","14.369151060542183","17.240432468397326"
"BiLSTM-standard-bs32-augTrue--seed4242--fake_data_length0.1---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-16T18:44:40.000Z","149","zxgtfzub","32","true","0.1","","BiLSTM","","","","","","","","","false","standard","4242","true","36","0.004000000189989805","0.02728576771914959","0.12740017473697662","28.568967819213867","0.08656470477581024","0.22807058691978457","36.84434509277344","387.0424842076158","14.641980326806124","0.6810310139348471","0.8869169281233121","19.67339534009358","21.15881087441814"
"BiLSTM-standard-bs32-augTrue--seed42--fake_data_length0.1---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-16T18:39:33.000Z","306","zxgtfzub","32","true","0.1","","BiLSTM","","","","","","","","","false","standard","42","true","77","0.004000000189989805","0.01469684299081564","0.09493526816368104","18.98726272583008","0.0896192342042923","0.23497435450553897","31.672473907470703","235.58371477310715","11.682048330094512","0.5433580049629511","0.9311689769529952","15.348736585566488","17.058718631942348"
"LSTM-standard-bs32-augTrue--seed1234--fake_data_length0.1---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-16T18:37:34.000Z","118","zxgtfzub","32","true","0.1","","LSTM","","","","","","","","","false","standard","1234","true","48","0.0010000000474974513","0.04709760472178459","0.16339758038520813","39.761600494384766","0.08575472980737686","0.23562368750572205","35.13355255126953","294.3960674200925","13.08130024336058","0.6084403181454965","0.913985639792394","17.157973872811805","19.190660284088377"
"LSTM-standard-bs32-augTrue--seed2021--fake_data_length0.1---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-16T18:35:29.000Z","123","zxgtfzub","32","true","0.1","","LSTM","","","","","","","","","false","standard","2021","true","50","0.0010000000474974513","0.04808308929204941","0.16718237102031708","38.84687423706055","0.08141319453716278","0.226498544216156","34.905174255371094","272.61322310156436","12.691324931696146","0.5903017005552131","0.920349982339424","16.511003091925225","18.730415300467595"
"LSTM-standard-bs32-augTrue--seed777--fake_data_length0.1---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-16T18:32:00.000Z","207","zxgtfzub","32","true","0.1","","LSTM","","","","","","","","","false","standard","777","true","87","0.0010000000474974513","0.03359008952975273","0.1435389667749405","30.90434455871582","0.0942208096385002","0.24696508049964905","35.56307601928711","319.0713153717991","13.535811496711164","0.6295806456698722","0.906776217179756","17.86256743505253","20.80368885116427"
"LSTM-standard-bs32-augTrue--seed4242--fake_data_length0.1---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-16T18:28:06.000Z","231","zxgtfzub","32","true","0.1","","LSTM","","","","","","","","","false","standard","4242","true","97","0.0010000000474974513","0.03639499470591545","0.14320538938045502","35.706016540527344","0.07158781588077545","0.20923763513565063","31.987354278564453","282.7782658402631","12.83150994991498","0.5968220169991072","0.9173800389726045","16.816012186016728","19.70440532496989"
"LSTM-standard-bs32-augTrue--seed42--fake_data_length0.1---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-16T18:24:54.000Z","191","zxgtfzub","32","true","0.1","","LSTM","","","","","","","","","false","standard","42","true","80","0.0010000000474974513","0.03845226392149925","0.14759182929992676","32.731327056884766","0.07421083003282547","0.2203850895166397","33.04535675048828","335.6486031963273","13.674941123612005","0.6360518735203281","0.9019327937648316","18.320715138780127","19.982986721294782"
"XGBoost-standard-bs0-augFalse--seed42--fake_data_length0---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-16T09:54:53.000Z","4","keirlwr6","0","false","0","","XGBoost","","","","","","","","","false","standard","42","true","","","","","","","","","192.05955764514889","10.89152818244128","0.5058841478529792","0.9438916039277688","13.858555395319849","16.626762113372827"
"LSTM-standard-bs16-augFalse--seed1234--fake_data_length0---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-15T13:07:03.000Z","609","l7a76drs","16","false","0","","LSTM","","","","","","","","","false","standard","1234","true","91","0.0010000000474974513","0.03097401931881905","0.13556373119354248","25.841230392456055","0.07309164106845856","0.2167111039161682","33.278358459472656","393.4919185851858","14.26900100983547","0.6636829177932196","0.8850325823963157","19.836630726642714","19.70540413934205"
"LSTM-standard-bs16-augFalse--seed2021--fake_data_length0---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-15T12:56:14.000Z","645","l7a76drs","16","false","0","","LSTM","","","","","","","","","false","standard","2021","true","102","0.0010000000474974513","0.02782660908997059","0.1283908486366272","25.708627700805664","0.083760567009449","0.22146889567375183","35.37271499633789","321.9623852166078","13.665206270964717","0.6355990839098441","0.905931526810092","17.94331031935322","19.7781413751162"
"LSTM-standard-bs16-augFalse--seed777--fake_data_length0---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-15T12:51:13.000Z","300","l7a76drs","16","false","0","","LSTM","","","","","","","","","false","standard","777","true","47","0.0010000000474974513","0.04569016396999359","0.16463926434516907","34.76945877075195","0.09900154173374176","0.25190070271492004","36.2986946105957","334.14569036120054","13.925084545921822","0.6476865994742284","0.90237190318329","18.279652358871612","19.410343462617973"
"LSTM-standard-bs16-augFalse--seed4242--fake_data_length0---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-15T12:40:45.000Z","625","l7a76drs","16","false","0","","LSTM","","","","","","","","","false","standard","4242","true","101","0.0010000000474974513","0.028403498232364655","0.13203024864196777","29.532413482666016","0.0690460279583931","0.1960100084543228","32.24174499511719","353.5262858977737","13.539034293137888","0.62973054508711","0.8967094310581376","18.8022946976632","18.788788369323893"
"LSTM-standard-bs16-augFalse--seed42--fake_data_length0---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-15T12:36:10.000Z","273","l7a76drs","16","false","0","","LSTM","","","","","","","","","false","standard","42","true","42","0.0010000000474974513","0.04856133833527565","0.1682373434305191","36.985504150390625","0.08943600207567215","0.24410340189933777","36.417198181152344","287.2474429611521","12.98339176462335","0.6038863774176046","0.916074269455788","16.94837582074318","19.371755803642714"
"LSTM-standard-bs32-augFalse--seed1234--fake_data_length0---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-15T12:31:46.000Z","260","l7a76drs","32","false","0","","LSTM","","","","","","","","","false","standard","1234","true","84","0.0010000000474974513","0.04007291793823242","0.15290050208568573","33.69202423095703","0.08516767621040344","0.22673654556274417","35.87356948852539","293.64086261806136","12.987440793053109","0.6040747067197497","0.9142062896755316","17.13595234056343","19.64987458534407"
"LSTM-standard-bs32-augFalse--seed2021--fake_data_length0---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-15T12:26:34.000Z","309","l7a76drs","32","false","0","","LSTM","","","","","","","","","false","standard","2021","true","96","0.0010000000474974513","0.03492119908332825","0.14413028955459595","32.00706481933594","0.0786152184009552","0.2174554169178009","35.58723068237305","296.69192892885826","13.06632685465132","0.6077438725918825","0.9133148527790608","17.224747572282684","18.977954973104143"
"LSTM-standard-bs32-augFalse--seed777--fake_data_length0---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-15T12:24:24.000Z","126","l7a76drs","32","false","0","","LSTM","","","","","","","","","false","standard","777","true","37","0.0010000000474974513","0.05430125817656517","0.18091176450252533","41.57032012939453","0.11514092981815338","0.27424952387809753","38.5765380859375","372.73166644510576","14.532205967177475","0.67592516474141","0.8910981518899104","19.30625977358395","20.45712780272806"
"LSTM-standard-bs32-augFalse--seed4242--fake_data_length0---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-15T12:20:40.000Z","222","l7a76drs","32","false","0","","LSTM","","","","","","","","","false","standard","4242","true","68","0.0010000000474974513","0.04330352693796158","0.1596400886774063","37.78238296508789","0.08356833457946777","0.23056435585021973","35.161766052246094","317.68862222382586","13.282871274531065","0.6178158343443952","0.907180201742215","17.823821762568933","18.821136749090524"
"LSTM-standard-bs32-augFalse--seed42--fake_data_length0---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-15T12:16:46.000Z","232","l7a76drs","32","false","0","","LSTM","","","","","","","","","false","standard","42","true","71","0.0010000000474974513","0.04348113387823105","0.16162090003490448","35.0766716003418","0.08863841742277145","0.23918768763542175","36.45884704589844","405.5586253629819","14.763976225684557","0.6867053140537297","0.881507025576211","20.138486173567813","20.16625443221267"
"BiLSTM-standard-bs16-augFalse--seed1234--fake_data_length0---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-15T11:07:05.000Z","456","tmbatp8y","16","false","0","","BiLSTM","","","","","","","","","false","standard","1234","true","43","0.004000000189989805","0.026060370728373528","0.12217143177986144","26.582120895385746","0.06888716667890549","0.20385567843914032","31.10601043701172","348.3224524690134","13.706795417543876","0.6375334874557658","0.8982298467584025","18.663398738413463","19.47155356887376"
"BiLSTM-standard-bs16-augFalse--seed2021--fake_data_length0---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-15T11:02:25.000Z","276","tmbatp8y","16","false","0","","BiLSTM","","","","","","","","","false","standard","2021","true","25","0.004000000189989805","0.035166364163160324","0.1450348198413849","34.25963592529297","0.07434166967868805","0.21228644251823425","32.603145599365234","353.4927065340244","13.66866868498498","0.6357601284733698","0.8967192420162606","18.801401717266305","19.54201863840411"
"BiLSTM-standard-bs16-augFalse--seed777--fake_data_length0---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-15T10:56:47.000Z","333","tmbatp8y","16","false","0","","BiLSTM","","","","","","","","","false","standard","777","true","31","0.004000000189989805","0.03165636956691742","0.13773030042648315","28.936695098876953","0.07975379377603531","0.22179703414440155","35.995548248291016","372.386195291704","14.431496795310952","0.6712409575578206","0.8911990889726997","19.297310571468348","21.66763938464816"
"BiLSTM-standard-bs16-augFalse--seed4242--fake_data_length0---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-15T10:52:23.000Z","263","tmbatp8y","16","false","0","","BiLSTM","","","","","","","","","false","standard","4242","true","24","0.004000000189989805","0.03219170495867729","0.13744434714317322","27.700483322143555","0.1005009263753891","0.24654030799865723","33.41279602050781","207.55839585918187","11.512575344992635","0.5354754401525617","0.9393571973226498","14.406887098161834","17.333971631255213"
"BiLSTM-standard-bs16-augFalse--seed42--fake_data_length0---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-15T10:47:06.000Z","313","tmbatp8y","16","false","0","","BiLSTM","","","","","","","","","false","standard","42","true","30","0.004000000189989805","0.02691739052534103","0.1279449164867401","26.406070709228516","0.1009371131658554","0.2436039000749588","35.81304931640625","244.36820523887607","11.691446036210603","0.5437951131397177","0.9286023926443648","15.63228087128926","17.663043664866027"
"BiLSTM-standard-bs32-augFalse--seed1234--fake_data_length0---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-15T10:43:28.000Z","215","tmbatp8y","32","false","0","","BiLSTM","","","","","","","","","false","standard","1234","true","41","0.004000000189989805","0.021762371063232425","0.11565257608890532","27.177671432495117","0.08899345248937607","0.2326616644859314","35.17387008666992","262.431960623181","12.242460434980822","0.569424016219185","0.923324664664016","16.199751869185558","17.68140287498136"
"BiLSTM-standard-bs32-augFalse--seed2021--fake_data_length0---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-15T10:39:08.000Z","256","tmbatp8y","32","false","0","","BiLSTM","","","","","","","","","false","standard","2021","true","50","0.004000000189989805","0.021981585770845413","0.11449974775314332","23.139684677124023","0.09574010223150252","0.2363065630197525","35.84986877441406","318.16676944308296","13.363059023141684","0.6215455445695527","0.9070405003952852","17.8372298702204","18.832027974010938"
"BiLSTM-standard-bs32-augFalse--seed777--fake_data_length0---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-15T10:35:25.000Z","223","tmbatp8y","32","false","0","","BiLSTM","","","","","","","","","false","standard","777","true","42","0.004000000189989805","0.02482009120285511","0.12255031615495682","27.35844039916992","0.09838414937257768","0.24815966188907623","34.52803421020508","417.1396841509333","15.129580197844808","0.7037103665330766","0.8781233616200248","20.423997751442624","20.690442737759422"
"BiLSTM-standard-bs32-augFalse--seed4242--fake_data_length0---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-15T10:31:57.000Z","206","tmbatp8y","32","false","0","","BiLSTM","","","","","","","","","false","standard","4242","true","38","0.004000000189989805","0.025632331147789955","0.1235416904091835","32.909217834472656","0.0731421634554863","0.2088601142168045","34.70974349975586","370.6776261497632","13.659680864007692","0.6353420849644585","0.891698285456207","19.252990057384935","18.353301762469567"
"BiLSTM-standard-bs32-augFalse--seed42--fake_data_length0---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-15T10:28:29.000Z","207","tmbatp8y","32","false","0","","BiLSTM","","","","","","","","","false","standard","42","true","38","0.004000000189989805","0.02451438270509243","0.12199634313583374","24.44471740722656","0.09655070304870604","0.24414114654064176","35.59352111816406","222.3394604739748","11.739615726951488","0.5460355924050896","0.935038580477084","14.91105162200087","17.70181343620918"
