"Name","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","data_augmentation","fake_data_length","method","model_name","parameters.batch_sizes","parameters.data_augmentations","parameters.fake_data_lengths","parameters.model_names","parameters.pinball_loss_usages","parameters.scaler_names","parameters.seeds","parameters.testing_stages","pinball_loss_usage","scaler_name","seed","testing_stage","epoch/epoch","epoch/learning_rate","epoch/loss","epoch/mae","epoch/mape","epoch/val_loss","epoch/val_mae","epoch/val_mape","val_MAE","val_MASE","val_MSE","val_R2","val_RMSE","val_SMAPE"
"BiLSTM-standard-bs16-augTrue--seed42--fake_data_length1600---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-02T01:05:45.000Z","599","a1oysoa9","16","true","1600","","BiLSTM","","","","","","","","","false","standard","42","true","53","0.004000000189989805","0.011721091344952583","0.08478773385286331","16.49639129638672","0.02701716311275959","0.10371647775173189","14.756717681884766","10.516039676457291","0.48912435364533735","177.23885934261702","0.9482157244018924","13.313108552949496","16.74513769358161"
"BiLSTM-standard-bs16-augTrue--seed1234--fake_data_length1200---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-02T00:53:50.000Z","712","a1oysoa9","16","true","1200","","BiLSTM","","","","","","","","","false","standard","1234","true","71","0.004000000189989805","0.01117632444947958","0.08395741879940033","14.81601619720459","0.027579156681895256","0.1177295222878456","17.91046714782715","10.82473790074682","0.503482593445926","183.9721832755876","0.946248434025902","13.563634589430208","16.95620289459753"
"BiLSTM-standard-bs16-augTrue--seed2021--fake_data_length1200---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-02T00:46:30.000Z","435","a1oysoa9","16","true","1200","","BiLSTM","","","","","","","","","false","standard","2021","true","43","0.004000000189989805","0.012218883261084557","0.08711734414100647","16.915035247802734","0.03218571096658707","0.1199057549238205","17.65531349182129","11.236230876429016","0.5226220453643841","199.7816939108565","0.9416293337967282","14.134415230594312","18.351737527272014"
"BiLSTM-standard-bs16-augTrue--seed777--fake_data_length1200---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-02T00:39:36.000Z","411","a1oysoa9","16","true","1200","","BiLSTM","","","","","","","","","false","standard","777","true","32","0.004000000189989805","0.014275316148996351","0.09339015930891036","20.07792282104492","0.03740431368350983","0.14198563992977142","21.852388381958008","10.922574025661458","0.5080331688368852","190.2299454396548","0.9444200896000048","13.792387227730186","18.406935302952483"
"BiLSTM-standard-bs16-augTrue--seed4242--fake_data_length1200---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-02T00:30:53.000Z","517","a1oysoa9","16","true","1200","","BiLSTM","","","","","","","","","false","standard","4242","true","51","0.004000000189989805","0.012071821838617325","0.08588843792676926","16.73943328857422","0.04268456995487213","0.148171529173851","22.383769989013672","11.14614913716207","0.5184321436666152","194.72559931016417","0.9431065843117872","13.954411464127183","19.143590625123473"
"BiLSTM-standard-bs16-augTrue--seed42--fake_data_length1200---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-02T00:26:39.000Z","252","a1oysoa9","16","true","1200","","BiLSTM","","","","","","","","","false","standard","42","true","24","0.004000000189989805","0.015960603952407837","0.09985585510730743","20.92729949951172","0.03466494753956795","0.12660223245620728","19.143224716186523","11.21588577411672","0.521675749484517","214.38604923950257","0.9373623465001706","14.641927784260602","17.67031494441457"
"BiLSTM-standard-bs16-augTrue--seed1234--fake_data_length800---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-02T00:20:52.000Z","345","a1oysoa9","16","true","800","","BiLSTM","","","","","","","","","false","standard","1234","true","39","0.004000000189989805","0.01318957470357418","0.08943226933479309","18.006969451904297","0.04604343697428703","0.16723200678825378","25.20094871520996","10.5890404274081","0.49251978065236696","181.97257839983533","0.9468326630733994","13.489721212828504","17.17405254093986"
"BiLSTM-standard-bs16-augTrue--seed2021--fake_data_length800---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-02T00:14:19.000Z","389","a1oysoa9","16","true","800","","BiLSTM","","","","","","","","","false","standard","2021","true","44","0.004000000189989805","0.013754126615822315","0.09186574071645735","18.41697883605957","0.03627249225974083","0.13237349689006803","20.21532440185547","10.616424420374562","0.4937934709646939","180.01717338969092","0.9474039781468928","13.41704786417977","17.4536207364146"
"BiLSTM-standard-bs16-augTrue--seed777--fake_data_length800---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-02T00:09:45.000Z","269","a1oysoa9","16","true","800","","BiLSTM","","","","","","","","","false","standard","777","true","30","0.004000000189989805","0.01441425271332264","0.09460335969924928","21.84271812438965","0.04743965342640877","0.1561676561832428","24.11272621154785","10.62707583991998","0.4942888921366225","179.13949464452728","0.947660411517062","13.38430030463032","17.711260668325387"
"BiLSTM-standard-bs16-augTrue--seed4242--fake_data_length800---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-02T00:03:47.000Z","354","a1oysoa9","16","true","800","","BiLSTM","","","","","","","","","false","standard","4242","true","40","0.004000000189989805","0.015615124255418776","0.0972527042031288","19.749094009399418","0.03540356829762459","0.13423150777816772","21.768310546875","10.804599479744596","0.5025459107726759","187.11752469849313","0.945329452558192","13.679090784788771","17.932380829216648"
