DB 10DBW 14 BACKWARD PRESS,DB 13DBW 2,DB 30DBW 20 ramposition,DB 30DBW 42 mand in ram,DB 30DBW 80 v cont position,DB 371DBW 44 setpoint pump,MW 970,DB 10DBW 232,DB 10DBW 8 billet length,DB 400DBD 34 z2 energy,MD 280 C start to setpoint,MD 284 C ana kw,T 174,C 23,C 26,DB 20DBD 450 BILLET LENGHT,MW 90,Setpoint Bypass,T 32 E.G.F. Build up speed time,C 25,DB 10DBW 178 CAF Actual Temperature Combustion air fan,DB 10DBW 182 EGS_Temperature,DB 20DBW 174 EXTRACTION STEP,Setpoint position exhaust damper,DB 200DBW 0 tank1 temp,DB 200DBW 2 tank2 temp,DB 200DBW 4 tank1 level,DB 200DBW 8 actual press,DB 20DBD 292,T 227,DB 70DBD 0 ΘΕΡΜ ΚΟΛΕΚΤΕΡ ΨΥΓΕΙΩΝ (ΝΕΡΟ ΑΠΟ ΠΥΡΓΟΥΣ ΨΥΞ),DB 70DBD 16 PIESI PSIXIS ASMAK,DB 70DBD 4 ΘΕΡΜ ΚΟΛΕΚΤΕΡ ΨΥΓΕΙΩΝ (ΝΕΡΟ ΑΠΟ ΔΕΞΑΜΕΝΗ),DB 70DBD 68 4 INCH COOLING ACT POSITION,DB 70DBW 36 REF KANONI 1,DB 70DBW 38 REF KANONI 2,DB 75DBD 28,MD 210,MD 222,MD 70 sinolo ypog-mpanioy,T 0,C 21_Junker2,C 22_Junker2,C 24_Junker2,C 26_Junker2,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,day_sin,day_cos,Energy
14.866666666666667,533.8,752.7333333333333,202.6,14.8,980.8666666666668,14.666666666666666,78.86666666666666,723.3333333333334,12108.27,95.0,103.07,1017.3333333333334,6.0,3.0,664.5333333333333,0.0,30.666666666666668,17600.0,1.0,116.68275515334302,73.53333333333333,0.0,100.0,24.0,30.2,2128.4666666666667,19.73333333333333,157286.4,900.0,23.082666666666668,0.1573333333333333,23.704,1.5,69.53333333333333,0.0,0.0,54.0,8.912259999999999e-44,2768.8706666666667,0.0,4.0,6.0,6.0,2.0,-0.4999999999999997,-0.8660254037844388,0.4338837391175582,-0.900968867902419,0.9377521321470804,0.3473052528448203,158.3230000026524
0.0,993.0,498.4,-1.4,-2.0,994.8,14.0,32.0,680.0,0.0,95.0,98.25,1000.0,6.0,3.0,669.0,0.0,33.333333333333336,17600.0,1.0,-269.794404941464,71.66666666666667,0.0,100.0,24.066666666666663,31.0,2164.0666666666666,6.066666666666666,0.0,0.0,23.104,0.1553333333333333,23.80133333333333,46.967333333333336,18.33333333333333,0.0,6.8,190.0,8.678720000000001e-44,2763.626,0.0,4.0,6.0,6.0,2.0,-0.4999999999999997,-0.8660254037844388,0.4338837391175582,-0.900968867902419,0.9377521321470804,0.3473052528448203,83.9269999973476
0.0,-992.9333333333332,1243.0,-2.0,-2.0,998.5333333333332,14.0,32.0,680.0,0.0,95.0,98.25,1000.0,6.0,3.0,669.0,0.0,50.0,17600.0,1.0,-243.36880222174355,84.86666666666666,0.0,100.0,25.0,31.0,2176.266666666667,6.0,0.0,0.0,23.786,0.1553333333333333,23.708,1.498,41.4,0.0,0.0,86.66666666666667,8.60398e-44,2777.8186666666666,0.0,4.0,6.0,6.0,2.0,-0.4999999999999997,-0.8660254037844388,0.4338837391175582,-0.900968867902419,0.9377521321470804,0.3473052528448203,31.649999998509884
0.0,0.0,1243.0,-2.0,-2.0,999.0,14.0,32.0,680.0,0.0,95.0,98.25,1000.0,6.0,3.0,669.0,0.0,28.666666666666668,17600.0,1.0,45.86007565419308,82.93333333333334,0.0,98.0,25.0,31.0,2185.8,6.6,0.0,0.0,23.904,0.1586666666666666,23.734,1.5,68.0,0.0,0.0,0.0,8.734773333333333e-44,2780.5246666666667,0.0,4.0,6.0,6.0,2.0,-0.4999999999999997,-0.8660254037844388,0.4338837391175582,-0.900968867902419,0.9377521321470804,0.3473052528448203,45.149000000208616
1.7333333333333334,0.0,952.0666666666668,4.933333333333334,2.4,998.9333333333332,14.2,109.73333333333332,680.0,100743.41,188.3333333333333,180.51,1052.6666666666667,6.0,3.0,668.6666666666666,1466.6666666666667,23.33333333333333,17600.0,1.0,124.82581579640376,96.06666666666666,0.0666666666666666,94.33333333333331,25.0,31.2,2161.2,20.933333333333334,113595.73333333334,1166.6666666666667,24.202,0.1573333333333333,23.734,1.5,68.0,0.0,0.0,0.0,8.725426666666667e-44,2780.121333333333,0.0,4.0,6.0,6.0,2.0,-0.7071067811865471,-0.7071067811865479,0.4338837391175582,-0.900968867902419,0.9377521321470804,0.3473052528448203,42.76800000295043
0.3333333333333333,-360.26666666666665,624.0,64.06666666666666,15.0,938.7333333333332,16.266666666666666,160.53333333333333,680.0,65173.1,133.6,142.45,1038.6666666666667,6.0,3.0,666.2,0.0,18.666666666666668,17600.0,1.0,182.9223347458638,71.06666666666666,0.0666666666666666,100.0,25.0,30.8,2108.4,21.066666666666663,126702.93333333332,726.6666666666666,25.011333333333333,0.1573333333333333,23.826,1.5,68.0,0.0,0.0,0.0,8.669380000000001e-44,2779.2726666666667,0.0,4.0,6.0,6.0,2.0,-0.7071067811865471,-0.7071067811865479,0.4338837391175582,-0.900968867902419,0.9377521321470804,0.3473052528448203,170.07000000029802
1.1333333333333333,-1.4666666666666666,593.3333333333334,11.933333333333334,19.266666666666666,997.0,18.0,129.2,680.0,62291.07,133.73333333333332,201.79,1030.6666666666667,6.0,3.0,663.3333333333334,2969.0666666666666,17.333333333333332,17600.0,1.0,45.14904594316328,65.26666666666667,0.2,100.0,26.0,29.266666666666666,2063.333333333333,5.933333333333334,157286.4,713.3333333333334,25.292,0.1566666666666666,23.948,1.5,68.0,0.0,0.0,0.0,8.669366666666666e-44,2778.575333333333,0.0,4.0,6.0,6.0,2.0,-0.7071067811865471,-0.7071067811865479,0.4338837391175582,-0.900968867902419,0.9377521321470804,0.3473052528448203,125.82699999958275
2.0,46.06666666666667,710.7333333333333,109.6,11.0,947.3333333333334,18.933333333333334,178.86666666666667,680.0,60930.06,131.66666666666666,198.14,1048.0,6.0,3.0,662.6,0.0,18.666666666666668,17600.0,1.0,-28.75119107472082,62.0,1.6,100.0,25.666666666666668,30.0,2068.8,5.866666666666666,183500.8,1033.3333333333333,25.366,0.1566666666666666,24.132,1.5,68.0,0.0,0.0,0.0,8.912259999999999e-44,2776.621333333333,0.0,4.0,6.0,6.0,2.0,-0.7071067811865471,-0.7071067811865479,0.4338837391175582,-0.900968867902419,0.9377521321470804,0.3473052528448203,129.9050000011921
0.7333333333333333,-422.6666666666667,686.5333333333333,61.13333333333333,14.8,935.2666666666668,18.666666666666668,130.26666666666668,680.0,63750.51,132.66666666666666,213.24,1026.0,6.0,3.0,664.6666666666666,0.0,14.666666666666666,17600.0,1.0,-6.744272067801777,61.2,0.0,99.66666666666669,24.466666666666665,30.6,2095.266666666667,6.133333333333334,131072.0,1686.6666666666667,25.376666666666665,0.1586666666666666,24.307333333333336,1.5,68.0,0.0,0.0,0.0,8.603973333333333e-44,2774.4953333333333,0.0,4.0,6.0,6.0,2.0,-0.8660254037844384,-0.5000000000000004,0.4338837391175582,-0.900968867902419,0.9377521321470804,0.3473052528448203,108.03899999707936
1.6,-428.4666666666666,486.4,8.533333333333333,6.066666666666666,880.6666666666666,18.53333333333333,185.26666666666668,680.0,57382.39,133.26666666666668,107.56,1051.3333333333333,6.0,3.0,664.0,0.0,20.0,17600.0,1.0,-20.542076659724064,55.86666666666667,0.2666666666666666,100.0,24.0,31.0,2098.0,6.133333333333334,161655.46666666667,2386.6666666666665,25.306,0.1573333333333333,24.412666666666667,1.5,68.0,0.0,0.0,0.0,8.8095e-44,2772.133333333333,0.0,4.0,6.0,6.0,2.0,-0.8660254037844384,-0.5000000000000004,0.4338837391175582,-0.900968867902419,0.9377521321470804,0.3473052528448203,125.38200000301003
